order_id,customer_id,order_date,payment_method,order_status,total_amount
ORD003900,CUST00183,2026-06-08,UPI,Delivered,293528.05
ORD003901,CUST00987,2026-03-07,UPI,Shipped,149024.0
ORD003902,CUST00529,2024-08-29,Debit Card,Delivered,216775.7
ORD003903,CUST00999,2025-04-19,UPI,Delivered,406598.2
ORD003904,CUST00932,2025-12-01,Credit Card,Delivered,192502.5
ORD003905,CUST00866,2025-02-23,UPI,Delivered,11903.4
ORD003906,CUST00872,2026-05-24,Cash on Delivery,Cancelled,460772.2
ORD003907,CUST00623,2025-12-29,Wallet,Delivered,137860.6
ORD003908,CUST00898,2024-09-13,Credit Card,Delivered,562138.4
ORD003909,CUST00346,2025-08-15,Debit Card,Delivered,856336.2
ORD003910,CUST00210,2025-04-23,Net Banking,Delivered,193206.0
ORD003911,CUST00222,2026-04-03,UPI,Delivered,182217.4
ORD003912,CUST00346,2025-08-13,Debit Card,Shipped,454257.2
ORD003913,CUST00264,2026-02-07,UPI,Cancelled,159984.0
ORD003914,CUST00604,2025-10-23,Net Banking,Delivered,225845.4
ORD003915,CUST00211,2025-09-24,UPI,Delivered,187116.0
ORD003916,CUST00547,2024-08-03,Debit Card,Delivered,398631.2
ORD003917,CUST00025,2026-07-06,Net Banking,Delivered,3572.0
ORD003918,CUST00747,2024-08-23,Credit Card,Delivered,61114.5
ORD003919,CUST00382,2024-10-31,Credit Card,Delivered,523116.65
ORD003920,CUST00350,2025-06-24,UPI,Delivered,431073.15
ORD003921,CUST00300,2025-07-12,Debit Card,Delivered,280266.4
ORD003922,CUST00228,2026-06-26,UPI,Delivered,241629.6
ORD003923,CUST00382,2025-12-30,UPI,Delivered,320388.75
ORD003924,CUST00828,2024-11-14,Debit Card,Delivered,327234.9
ORD003925,CUST00455,2025-09-29,Credit Card,Delivered,483323.6
ORD003926,CUST00781,2026-04-23,Net Banking,Delivered,23918.7
ORD003927,CUST00239,2024-10-01,Debit Card,Delivered,371735.1
ORD003928,CUST00657,2024-07-16,UPI,Shipped,51566.4
ORD003929,CUST00720,2026-03-03,Debit Card,Delivered,221292.0
ORD003930,CUST00066,2025-08-13,UPI,Delivered,79659.9
ORD003931,CUST00578,2025-03-04,UPI,Delivered,373083.5
ORD003932,CUST00509,2025-03-24,UPI,Delivered,454782.1
ORD003933,CUST00291,2024-08-08,UPI,Shipped,288021.0
ORD003934,CUST00721,2025-12-31,UPI,Delivered,355890.0
ORD003935,CUST00282,2025-06-25,Debit Card,Returned,563284.0
ORD003936,CUST00057,2025-11-24,UPI,Delivered,162830.0
ORD003937,CUST00238,2026-04-22,UPI,Delivered,76662.15
ORD003938,CUST00217,2026-04-19,UPI,Delivered,250038.05
ORD003939,CUST00152,2025-09-17,UPI,Processing,381301.5
ORD003940,CUST00134,2025-05-03,Debit Card,Delivered,53354.6
ORD003941,CUST00557,2024-07-23,Cash on Delivery,Delivered,200530.0
ORD003942,CUST00812,2025-02-18,UPI,Delivered,29638.0
ORD003943,CUST00239,2025-01-07,UPI,Delivered,411294.0
ORD003944,CUST00547,2025-04-16,UPI,Delivered,209241.6
ORD003945,CUST00437,2025-05-23,Credit Card,Delivered,12383.25
ORD003946,CUST00455,2026-02-12,Credit Card,Delivered,356037.4
ORD003947,CUST00641,2026-05-24,UPI,Delivered,402124.4
ORD003948,CUST00303,2025-06-05,Debit Card,Delivered,313610.0
ORD003949,CUST00803,2024-08-02,UPI,Delivered,440668.8
ORD003950,CUST00321,2025-03-27,Net Banking,Delivered,91452.6
ORD003951,CUST00413,2026-06-06,Credit Card,Delivered,432661.8
ORD003952,CUST00215,2024-08-05,UPI,Delivered,472405.95
ORD003953,CUST00359,2025-01-01,Credit Card,Delivered,18620.95
ORD003954,CUST00423,2026-01-07,UPI,Delivered,280584.0
ORD003955,CUST00057,2025-01-16,Debit Card,Delivered,13824.0
ORD003956,CUST00610,2025-06-18,Wallet,Shipped,110646.0
ORD003957,CUST00237,2025-01-31,Net Banking,Delivered,34951.0
ORD003958,CUST00572,2026-06-18,Credit Card,Delivered,229937.4
ORD003959,CUST00956,2025-06-02,Cash on Delivery,Delivered,602451.6
ORD003960,CUST00910,2025-10-10,UPI,Delivered,60829.45
ORD003961,CUST00065,2025-08-07,Net Banking,Delivered,354883.7
ORD003962,CUST00758,2025-01-14,UPI,Delivered,222099.2
ORD003963,CUST00764,2024-12-19,Credit Card,Delivered,306717.4
ORD003964,CUST00072,2024-07-29,Cash on Delivery,Delivered,2667.0
ORD003965,CUST00285,2025-05-11,Net Banking,Delivered,450988.75
ORD003966,CUST00857,2025-07-18,UPI,Delivered,21420.0
ORD003967,CUST00940,2025-11-20,Debit Card,Delivered,313861.0
ORD003968,CUST00550,2025-06-14,Credit Card,Delivered,230294.25
ORD003969,CUST00385,2025-12-07,Credit Card,Cancelled,278964.0
ORD003970,CUST00268,2024-12-18,Net Banking,Delivered,177646.5
ORD003971,CUST00823,2024-07-25,UPI,Cancelled,396664.2
ORD003972,CUST00273,2026-04-03,UPI,Cancelled,116046.6
ORD003973,CUST00017,2025-05-18,UPI,Cancelled,140965.5
ORD003974,CUST00813,2025-07-08,UPI,Shipped,381838.1
ORD003975,CUST00073,2026-01-03,Credit Card,Delivered,528408.55
ORD003976,CUST00891,2026-03-14,Credit Card,Delivered,177258.0
ORD003977,CUST00887,2026-05-28,Credit Card,Delivered,365786.7
ORD003978,CUST00424,2026-06-10,Credit Card,Delivered,769454.6
ORD003979,CUST00836,2024-10-09,Debit Card,Delivered,410677.95
ORD003980,CUST00464,2025-09-06,UPI,Delivered,252150.9
ORD003981,CUST00708,2026-07-02,Credit Card,Delivered,522978.5
ORD003982,CUST00350,2024-10-21,Cash on Delivery,Delivered,494962.8
ORD003983,CUST00581,2024-11-27,Credit Card,Delivered,36795.0
ORD003984,CUST00182,2026-01-29,UPI,Shipped,60958.8
ORD003985,CUST00662,2024-11-27,UPI,Delivered,57423.7
ORD003986,CUST00206,2025-05-30,UPI,Delivered,577693.2
ORD003987,CUST00340,2025-05-22,Credit Card,Delivered,159621.1
ORD003988,CUST00375,2026-05-28,Debit Card,Processing,741640.4
ORD003989,CUST00807,2026-05-05,UPI,Delivered,241219.8
ORD003990,CUST00187,2025-07-12,Cash on Delivery,Delivered,321432.4
ORD003991,CUST00562,2026-06-15,Wallet,Returned,422139.1
ORD003992,CUST00128,2025-09-27,UPI,Delivered,108224.1
ORD003993,CUST00481,2025-11-18,Debit Card,Delivered,168147.8
ORD003994,CUST00503,2025-02-11,Wallet,Delivered,66156.0
ORD003995,CUST00321,2026-03-02,Cash on Delivery,Shipped,503234.9
ORD003996,CUST00042,2024-09-09,UPI,Delivered,156220.8
ORD003997,CUST00797,2025-10-28,Cash on Delivery,Delivered,106063.4
ORD003998,CUST00178,2024-07-20,Wallet,Delivered,299386.6
ORD003999,CUST00707,2026-02-26,UPI,Delivered,338437.0
ORD004000,CUST00569,2025-08-09,Debit Card,Delivered,100977.0
ORD004001,CUST00306,2025-06-24,UPI,Delivered,150036.0
ORD004002,CUST00307,2025-08-06,Debit Card,Shipped,552168.2
ORD004003,CUST00988,2025-11-22,Cash on Delivery,Delivered,83241.6
ORD004004,CUST00413,2025-08-05,Debit Card,Delivered,128126.5
ORD004005,CUST00896,2025-06-07,Cash on Delivery,Delivered,386856.0
ORD004006,CUST00506,2025-03-20,Debit Card,Delivered,40176.45
ORD004007,CUST00542,2024-12-24,UPI,Delivered,423012.7
ORD004008,CUST00117,2025-08-02,UPI,Delivered,3902.6
ORD004009,CUST00907,2026-02-18,Debit Card,Shipped,313977.6
ORD004010,CUST00842,2025-03-20,UPI,Delivered,623019.4
ORD004011,CUST00517,2025-12-15,Debit Card,Delivered,11010.6
ORD004012,CUST00695,2025-10-15,UPI,Delivered,364965.9
ORD004013,CUST00140,2026-03-27,Credit Card,Delivered,332745.1
ORD004014,CUST00207,2026-04-10,Net Banking,Delivered,560850.5
ORD004015,CUST00077,2024-08-13,Credit Card,Processing,184191.6
ORD004016,CUST00348,2025-05-04,UPI,Delivered,653456.05
ORD004017,CUST00497,2025-07-08,UPI,Shipped,147085.0
ORD004018,CUST00815,2026-02-11,Net Banking,Delivered,272976.0
ORD004019,CUST00225,2024-12-14,UPI,Delivered,477506.2
ORD004020,CUST00454,2025-09-25,Credit Card,Delivered,12934.4
ORD004021,CUST00801,2025-05-26,Debit Card,Delivered,562044.7
ORD004022,CUST00495,2024-12-13,Debit Card,Delivered,154023.4
ORD004023,CUST00046,2025-03-01,Net Banking,Delivered,60813.3
ORD004024,CUST00846,2025-12-17,UPI,Delivered,231313.2
ORD004025,CUST00159,2026-03-31,UPI,Delivered,135590.4
ORD004026,CUST00775,2024-11-16,Net Banking,Processing,339814.8
ORD004027,CUST00291,2025-12-30,UPI,Delivered,457604.6
ORD004028,CUST00754,2025-08-12,UPI,Processing,558016.3
ORD004029,CUST00358,2025-12-28,Credit Card,Delivered,539985.2
ORD004030,CUST00755,2025-10-30,UPI,Delivered,223921.65
ORD004031,CUST00437,2026-05-13,Credit Card,Shipped,663949.1
ORD004032,CUST00165,2026-04-27,Cash on Delivery,Delivered,471408.4
ORD004033,CUST00963,2025-08-03,UPI,Delivered,456968.45
ORD004034,CUST00266,2026-02-15,Cash on Delivery,Shipped,322537.0
ORD004035,CUST00045,2025-07-17,UPI,Delivered,477472.1
ORD004036,CUST00764,2025-05-14,UPI,Delivered,6800.85
ORD004037,CUST00387,2024-07-26,UPI,Delivered,373441.8
ORD004038,CUST00380,2026-02-04,UPI,Delivered,144275.0
ORD004039,CUST00309,2026-04-24,Credit Card,Delivered,453214.0
ORD004040,CUST00485,2025-03-09,Cash on Delivery,Delivered,669798.4
ORD004041,CUST00960,2026-03-20,UPI,Delivered,274720.1
ORD004042,CUST00557,2025-11-15,UPI,Delivered,13694.4
ORD004043,CUST00246,2025-03-15,UPI,Delivered,281593.7
ORD004044,CUST00865,2026-04-27,Cash on Delivery,Delivered,615512.1
ORD004045,CUST00272,2024-07-25,Debit Card,Delivered,225069.8
ORD004046,CUST00583,2026-04-24,Cash on Delivery,Delivered,327832.15
ORD004047,CUST00071,2025-12-10,Wallet,Delivered,191215.65
ORD004048,CUST00496,2025-11-14,Wallet,Delivered,313400.0
ORD004049,CUST00067,2025-02-28,UPI,Delivered,162138.0
ORD004050,CUST00894,2025-09-24,UPI,Processing,242176.95
ORD004051,CUST00558,2024-10-23,UPI,Delivered,545382.0
ORD004052,CUST00010,2024-10-23,UPI,Delivered,35041.95
ORD004053,CUST00406,2026-04-12,UPI,Delivered,510305.55
ORD004054,CUST00355,2024-10-07,Credit Card,Shipped,429515.65
ORD004055,CUST00999,2025-12-29,Debit Card,Delivered,594939.9
ORD004056,CUST00533,2025-06-26,UPI,Shipped,579087.05
ORD004057,CUST00288,2024-08-22,UPI,Delivered,271680.35
ORD004058,CUST00492,2025-01-27,UPI,Delivered,565423.0
ORD004059,CUST00126,2025-11-23,Cash on Delivery,Delivered,219797.9
ORD004060,CUST00303,2026-05-04,Net Banking,Shipped,262550.2
ORD004061,CUST00208,2025-09-16,Wallet,Delivered,360062.3
ORD004062,CUST00063,2025-06-01,UPI,Delivered,392192.8
ORD004063,CUST00147,2026-02-22,Credit Card,Delivered,463831.4
ORD004064,CUST00202,2026-01-02,Wallet,Shipped,434764.6
ORD004065,CUST00154,2026-02-22,UPI,Delivered,355424.4
ORD004066,CUST00201,2024-09-06,Debit Card,Delivered,219479.95
ORD004067,CUST00287,2025-09-04,UPI,Delivered,420613.85
ORD004068,CUST00211,2026-05-10,Net Banking,Delivered,574787.7
ORD004069,CUST00900,2025-05-15,Credit Card,Delivered,63828.0
ORD004070,CUST00115,2025-12-20,Wallet,Delivered,21002.2
ORD004071,CUST00306,2026-01-20,Debit Card,Delivered,204709.6
ORD004072,CUST00262,2025-06-16,Cash on Delivery,Processing,512732.2
ORD004073,CUST00946,2024-07-31,UPI,Delivered,464858.7
ORD004074,CUST00943,2025-05-20,Credit Card,Delivered,329583.0
ORD004075,CUST00699,2025-05-07,Credit Card,Delivered,924118.6
ORD004076,CUST00990,2024-12-14,UPI,Delivered,151968.05
ORD004077,CUST00981,2024-11-30,Credit Card,Delivered,79397.0
ORD004078,CUST00750,2026-04-20,Net Banking,Delivered,673611.0
ORD004079,CUST00087,2024-08-24,UPI,Delivered,392866.0
ORD004080,CUST00019,2026-02-20,UPI,Shipped,268972.3
ORD004081,CUST00179,2024-08-31,UPI,Delivered,540081.4
ORD004082,CUST00658,2025-05-16,UPI,Delivered,89684.0
ORD004083,CUST00036,2026-02-20,Cash on Delivery,Delivered,299131.7
ORD004084,CUST00314,2024-11-11,Net Banking,Delivered,56518.4
ORD004085,CUST00437,2025-09-29,UPI,Delivered,269010.0
ORD004086,CUST00733,2026-07-01,Net Banking,Delivered,57724.5
ORD004087,CUST00952,2025-12-15,Cash on Delivery,Delivered,326673.6
ORD004088,CUST00761,2026-06-04,UPI,Delivered,157396.5
ORD004089,CUST00312,2026-05-22,Debit Card,Delivered,300892.6
ORD004090,CUST00581,2024-07-19,Debit Card,Delivered,99857.85
ORD004091,CUST00974,2025-07-11,Debit Card,Delivered,30409.9
ORD004092,CUST00391,2024-12-03,Credit Card,Delivered,194229.6
ORD004093,CUST00793,2026-03-28,UPI,Delivered,53442.0
ORD004094,CUST00790,2025-10-01,Credit Card,Delivered,390332.0
ORD004095,CUST00258,2025-10-02,UPI,Delivered,304597.6
ORD004096,CUST00314,2024-11-22,UPI,Delivered,440135.35
ORD004097,CUST00113,2026-02-23,UPI,Shipped,451779.4
ORD004098,CUST00058,2026-04-19,Credit Card,Delivered,282873.6
ORD004099,CUST00112,2025-08-07,Credit Card,Delivered,374504.8
ORD004100,CUST00817,2026-04-20,Credit Card,Processing,92876.7
ORD004101,CUST00040,2025-10-29,Credit Card,Delivered,197533.8
ORD004102,CUST00240,2024-09-08,Credit Card,Delivered,206109.0
ORD004103,CUST00814,2025-12-12,UPI,Delivered,542168.9
ORD004104,CUST00390,2025-09-21,UPI,Delivered,3910.5
ORD004105,CUST00112,2026-04-03,Debit Card,Delivered,517016.4
ORD004106,CUST00369,2025-08-28,UPI,Delivered,355804.0
ORD004107,CUST00551,2026-06-30,Credit Card,Processing,122988.95
ORD004108,CUST00884,2024-11-09,Credit Card,Delivered,28697.6
ORD004109,CUST00647,2025-07-24,UPI,Delivered,36281.4
ORD004110,CUST00841,2024-10-09,UPI,Delivered,164800.3
ORD004111,CUST00068,2025-09-17,Cash on Delivery,Delivered,64809.0
ORD004112,CUST00623,2024-11-04,UPI,Delivered,152229.3
ORD004113,CUST00824,2025-05-29,Wallet,Delivered,40863.0
ORD004114,CUST00948,2026-01-04,Credit Card,Delivered,311817.2
ORD004115,CUST00062,2025-03-15,UPI,Shipped,40174.4
ORD004116,CUST00217,2026-05-25,Wallet,Delivered,231813.1
ORD004117,CUST00814,2026-02-25,UPI,Delivered,357660.4
ORD004118,CUST00158,2024-12-13,Credit Card,Delivered,277618.7
ORD004119,CUST00897,2026-02-28,Credit Card,Delivered,221496.4
ORD004120,CUST00605,2026-03-24,UPI,Delivered,539743.6
ORD004121,CUST00470,2025-01-05,Credit Card,Delivered,519701.0
ORD004122,CUST00894,2025-07-03,UPI,Delivered,179701.5
ORD004123,CUST00068,2024-09-16,Net Banking,Delivered,411761.25
ORD004124,CUST00947,2025-06-28,UPI,Delivered,240950.4
ORD004125,CUST00170,2026-01-31,UPI,Delivered,120884.0
ORD004126,CUST00783,2026-06-18,UPI,Processing,398795.9
ORD004127,CUST00584,2026-06-24,UPI,Delivered,687455.4
ORD004128,CUST00405,2024-07-12,Cash on Delivery,Delivered,248884.5
ORD004129,CUST00632,2025-08-26,UPI,Delivered,54073.8
ORD004130,CUST00823,2025-06-01,UPI,Returned,88511.0
ORD004131,CUST00027,2026-04-07,Credit Card,Delivered,51638.0
ORD004132,CUST00696,2026-04-14,UPI,Delivered,648998.15
ORD004133,CUST00478,2025-03-04,Wallet,Delivered,179759.8
ORD004134,CUST00499,2025-10-25,Wallet,Delivered,37774.0
ORD004135,CUST00917,2025-01-27,UPI,Delivered,138060.0
ORD004136,CUST00680,2024-11-18,UPI,Delivered,27253.6
ORD004137,CUST00775,2025-05-18,Debit Card,Delivered,22635.0
ORD004138,CUST00516,2025-10-07,Cash on Delivery,Delivered,188380.8
ORD004139,CUST00853,2025-02-19,Credit Card,Delivered,377503.8
ORD004140,CUST00379,2024-11-07,UPI,Delivered,229374.0
ORD004141,CUST00663,2024-07-31,Credit Card,Shipped,782931.35
ORD004142,CUST00151,2024-12-15,UPI,Delivered,361058.7
ORD004143,CUST00360,2026-01-16,Debit Card,Delivered,218971.0
ORD004144,CUST00617,2025-12-30,Debit Card,Cancelled,13444.0
ORD004145,CUST00964,2025-10-10,UPI,Delivered,187475.95
ORD004146,CUST00050,2025-08-27,Debit Card,Delivered,227036.6
ORD004147,CUST00813,2025-12-23,Debit Card,Returned,63523.65
ORD004148,CUST00048,2025-12-06,Credit Card,Returned,294020.8
ORD004149,CUST00512,2025-01-06,Debit Card,Delivered,236492.5
ORD004150,CUST00151,2026-05-25,Net Banking,Delivered,72886.9
ORD004151,CUST00455,2024-09-13,UPI,Delivered,550632.6
ORD004152,CUST00657,2025-12-13,Debit Card,Processing,491134.85
ORD004153,CUST00717,2026-02-26,UPI,Delivered,700094.8
ORD004154,CUST00749,2025-01-08,Debit Card,Delivered,115130.4
ORD004155,CUST00001,2025-03-18,Wallet,Delivered,229389.2
ORD004156,CUST00325,2025-02-27,Wallet,Delivered,2680.0
ORD004157,CUST00475,2025-12-23,Wallet,Delivered,361683.0
ORD004158,CUST00116,2025-11-16,UPI,Delivered,508341.15
ORD004159,CUST00161,2025-10-18,UPI,Shipped,35121.5
ORD004160,CUST00862,2025-12-27,Net Banking,Shipped,298202.35
ORD004161,CUST00871,2024-07-22,Credit Card,Delivered,184794.0
ORD004162,CUST00388,2024-10-03,UPI,Delivered,295387.1
ORD004163,CUST00226,2025-02-12,UPI,Delivered,529645.2
ORD004164,CUST00266,2025-04-12,UPI,Delivered,91848.6
ORD004165,CUST00383,2026-03-02,Debit Card,Delivered,130836.0
ORD004166,CUST00437,2025-09-20,UPI,Cancelled,356414.0
ORD004167,CUST00742,2025-10-25,Net Banking,Delivered,32739.45
ORD004168,CUST00582,2025-05-29,Cash on Delivery,Processing,412504.8
ORD004169,CUST00397,2025-06-22,Wallet,Delivered,199180.0
ORD004170,CUST00211,2024-07-28,UPI,Delivered,292715.9
ORD004171,CUST00398,2025-04-29,Credit Card,Delivered,196179.3
ORD004172,CUST00529,2025-10-16,Debit Card,Delivered,223215.0
ORD004173,CUST00277,2024-11-24,Credit Card,Delivered,404036.85
ORD004174,CUST00512,2024-08-26,UPI,Delivered,387761.8
ORD004175,CUST00554,2025-10-30,Credit Card,Delivered,6410.6
ORD004176,CUST00629,2025-03-29,Cash on Delivery,Returned,38448.0
ORD004177,CUST00471,2026-04-05,UPI,Cancelled,243390.7
ORD004178,CUST00615,2025-08-30,UPI,Delivered,791796.4
ORD004179,CUST00256,2025-06-14,Debit Card,Delivered,113971.7
ORD004180,CUST00720,2024-12-02,UPI,Delivered,255412.0
ORD004181,CUST00930,2024-07-09,UPI,Delivered,102581.0
ORD004182,CUST00853,2025-04-19,Cash on Delivery,Delivered,363750.05
ORD004183,CUST00549,2025-01-24,Cash on Delivery,Delivered,548389.9
ORD004184,CUST00798,2025-10-22,UPI,Delivered,444758.0
ORD004185,CUST00873,2025-08-24,Credit Card,Shipped,382841.95
ORD004186,CUST00308,2024-11-11,UPI,Delivered,82048.0
ORD004187,CUST00457,2025-02-03,UPI,Cancelled,74430.0
ORD004188,CUST00073,2025-01-04,UPI,Delivered,267365.4
ORD004189,CUST00512,2025-09-17,Credit Card,Delivered,438410.2
ORD004190,CUST00974,2026-06-16,UPI,Delivered,832686.8
ORD004191,CUST00117,2025-08-10,UPI,Delivered,52263.2
ORD004192,CUST00722,2026-02-04,UPI,Delivered,346257.6
ORD004193,CUST00781,2026-03-02,Credit Card,Processing,274017.95
ORD004194,CUST00314,2025-02-08,UPI,Delivered,846458.6
ORD004195,CUST00007,2025-12-01,Credit Card,Returned,239162.75
ORD004196,CUST00005,2026-03-10,Net Banking,Delivered,306540.0
ORD004197,CUST00524,2025-01-14,Net Banking,Delivered,151311.0
ORD004198,CUST00494,2026-03-30,Wallet,Delivered,504650.2
ORD004199,CUST00930,2024-08-19,UPI,Delivered,260539.2
ORD004200,CUST00338,2025-12-31,Net Banking,Delivered,250284.7
ORD004201,CUST00271,2024-10-29,UPI,Delivered,118058.05
ORD004202,CUST00739,2026-03-08,UPI,Delivered,238861.6
ORD004203,CUST00359,2026-05-15,UPI,Shipped,448868.9
ORD004204,CUST00678,2025-12-28,Credit Card,Delivered,79315.2
ORD004205,CUST00529,2025-12-16,UPI,Shipped,5770.0
ORD004206,CUST00802,2026-04-07,UPI,Delivered,136410.9
ORD004207,CUST00732,2026-02-03,Cash on Delivery,Delivered,226504.4
ORD004208,CUST00224,2024-09-04,Wallet,Delivered,20776.5
ORD004209,CUST00780,2025-07-04,UPI,Processing,345871.4
ORD004210,CUST00514,2026-01-21,Credit Card,Delivered,83821.5
ORD004211,CUST00906,2025-08-30,Net Banking,Cancelled,205012.8
ORD004212,CUST00435,2024-10-02,Credit Card,Processing,195558.25
ORD004213,CUST00029,2025-05-25,Credit Card,Shipped,440167.4
ORD004214,CUST00387,2025-07-09,Credit Card,Shipped,507101.2
ORD004215,CUST00802,2025-08-01,UPI,Delivered,292981.6
ORD004216,CUST00077,2026-05-07,Credit Card,Delivered,403366.5
ORD004217,CUST00133,2026-06-28,Debit Card,Shipped,458990.1
ORD004218,CUST00625,2024-07-12,Debit Card,Shipped,522186.8
ORD004219,CUST00319,2025-05-04,Debit Card,Delivered,266330.3
ORD004220,CUST00741,2025-11-12,Cash on Delivery,Processing,657575.0
ORD004221,CUST00206,2025-04-26,Credit Card,Delivered,834536.8
ORD004222,CUST00908,2025-11-17,Net Banking,Delivered,299238.2
ORD004223,CUST00314,2025-02-03,UPI,Delivered,110882.75
ORD004224,CUST00470,2025-12-05,Wallet,Processing,745934.5
ORD004225,CUST00637,2024-12-27,Cash on Delivery,Delivered,328864.9
ORD004226,CUST00216,2025-12-16,Debit Card,Delivered,373401.55
ORD004227,CUST00644,2024-10-04,UPI,Delivered,102783.6
ORD004228,CUST00754,2025-03-31,UPI,Delivered,89280.0
ORD004229,CUST00427,2026-05-24,Net Banking,Delivered,368388.0
ORD004230,CUST00144,2025-11-21,UPI,Delivered,6594.45
ORD004231,CUST00371,2025-08-21,UPI,Delivered,597927.0
ORD004232,CUST00782,2025-10-01,Wallet,Delivered,697582.4
ORD004233,CUST00365,2026-05-09,UPI,Delivered,190032.0
ORD004234,CUST00069,2026-02-14,UPI,Shipped,277650.2
ORD004235,CUST00150,2026-02-17,UPI,Delivered,804540.5
ORD004236,CUST00611,2026-06-09,Wallet,Delivered,665569.0
ORD004237,CUST00190,2026-06-23,UPI,Shipped,853681.6
ORD004238,CUST00172,2024-08-17,Credit Card,Cancelled,94587.15
ORD004239,CUST00375,2024-09-25,UPI,Processing,90570.6
ORD004240,CUST00053,2025-04-28,Credit Card,Delivered,44968.4
ORD004241,CUST00304,2025-11-25,Credit Card,Delivered,170685.7
ORD004242,CUST00038,2026-04-29,Credit Card,Delivered,597304.2
ORD004243,CUST00840,2025-01-20,Debit Card,Delivered,330428.7
ORD004244,CUST00762,2026-05-24,Debit Card,Delivered,162860.0
ORD004245,CUST00248,2026-02-27,Cash on Delivery,Processing,544772.0
ORD004246,CUST00263,2025-10-02,UPI,Delivered,228311.6
ORD004247,CUST00198,2026-06-23,Net Banking,Delivered,27144.0
ORD004248,CUST00183,2026-01-20,UPI,Processing,281330.8
ORD004249,CUST00345,2025-12-01,UPI,Delivered,85790.0
ORD004250,CUST00753,2024-10-26,Debit Card,Delivered,278574.25
ORD004251,CUST00280,2026-06-08,Debit Card,Delivered,430700.65
ORD004252,CUST00745,2026-04-29,Net Banking,Delivered,353949.0
ORD004253,CUST00140,2025-11-28,Cash on Delivery,Delivered,224810.9
ORD004254,CUST00601,2025-08-08,Net Banking,Delivered,588959.45
ORD004255,CUST00967,2024-09-18,UPI,Shipped,934.8
ORD004256,CUST00172,2025-03-20,Wallet,Delivered,30688.2
ORD004257,CUST00377,2024-07-09,Net Banking,Delivered,174652.0
ORD004258,CUST00411,2024-12-10,Cash on Delivery,Delivered,451184.9
ORD004259,CUST00935,2026-07-07,Net Banking,Delivered,5360.0
ORD004260,CUST00177,2025-06-21,Cash on Delivery,Delivered,57792.25
ORD004261,CUST00045,2026-03-01,Credit Card,Delivered,345217.7
ORD004262,CUST00599,2024-08-13,Debit Card,Delivered,355916.0
ORD004263,CUST00219,2024-10-04,Cash on Delivery,Processing,411223.4
ORD004264,CUST00493,2025-07-12,Debit Card,Delivered,354809.9
ORD004265,CUST00110,2024-08-19,Cash on Delivery,Delivered,279144.4
ORD004266,CUST00626,2026-07-05,UPI,Delivered,319121.0
ORD004267,CUST00508,2025-10-16,Net Banking,Delivered,410202.0
ORD004268,CUST00166,2024-11-06,Debit Card,Delivered,358654.4
ORD004269,CUST00802,2025-05-24,UPI,Delivered,593311.2
ORD004270,CUST00054,2025-11-09,Credit Card,Delivered,358351.2
ORD004271,CUST00451,2025-02-24,UPI,Delivered,779619.15
ORD004272,CUST00148,2024-08-10,UPI,Delivered,29588.55
ORD004273,CUST00404,2025-06-19,Cash on Delivery,Delivered,726740.1
ORD004274,CUST00093,2026-05-22,Cash on Delivery,Delivered,351218.0
ORD004275,CUST00570,2024-08-14,Debit Card,Delivered,391752.8
ORD004276,CUST00988,2024-12-13,UPI,Delivered,27614.7
ORD004277,CUST00668,2024-08-01,UPI,Delivered,22576.3
ORD004278,CUST00272,2025-08-10,UPI,Delivered,334712.0
ORD004279,CUST00343,2025-11-08,Credit Card,Delivered,463420.35
ORD004280,CUST00540,2025-08-30,Net Banking,Processing,772214.4
ORD004281,CUST00669,2024-08-01,Net Banking,Delivered,520749.9
ORD004282,CUST00420,2025-08-14,UPI,Delivered,242503.85
ORD004283,CUST00152,2025-11-17,UPI,Delivered,46092.95
ORD004284,CUST00773,2026-06-05,Net Banking,Delivered,100152.8
ORD004285,CUST00616,2026-05-11,Debit Card,Delivered,179624.0
ORD004286,CUST00030,2026-05-06,Wallet,Delivered,102054.0
ORD004287,CUST00609,2024-08-27,UPI,Delivered,291771.65
ORD004288,CUST00870,2025-06-25,Wallet,Delivered,264263.0
ORD004289,CUST00515,2024-11-08,Net Banking,Delivered,145090.0
ORD004290,CUST00356,2025-05-16,Debit Card,Delivered,409726.65
ORD004291,CUST00079,2024-11-01,UPI,Shipped,324144.4
ORD004292,CUST00690,2025-08-22,Debit Card,Shipped,183261.0
ORD004293,CUST00961,2024-11-13,UPI,Delivered,222129.9
ORD004294,CUST00861,2025-10-17,UPI,Delivered,355072.4
ORD004295,CUST00116,2025-05-26,UPI,Delivered,286182.7
ORD004296,CUST00231,2025-09-08,Wallet,Shipped,276095.15
ORD004297,CUST00268,2024-11-20,UPI,Processing,501700.8
ORD004298,CUST00071,2025-11-25,UPI,Delivered,293928.0
ORD004299,CUST00985,2026-05-14,UPI,Delivered,198018.2
ORD004300,CUST00202,2026-02-26,UPI,Shipped,399044.5
ORD004301,CUST00267,2025-02-22,Cash on Delivery,Delivered,689948.8
ORD004302,CUST00926,2026-04-15,UPI,Delivered,256414.3
ORD004303,CUST00224,2025-02-25,Credit Card,Delivered,702999.0
ORD004304,CUST00148,2026-04-23,Debit Card,Delivered,97281.7
ORD004305,CUST00778,2025-08-21,Credit Card,Shipped,465120.5
ORD004306,CUST00160,2025-03-18,Debit Card,Delivered,154898.0
