order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
ITEM0012312,ORD004079,PROD00218,2,25405.0,0,50810.0
ITEM0012313,ORD004080,PROD00082,1,42306.0,0,42306.0
ITEM0012314,ORD004080,PROD00010,1,80907.0,0,80907.0
ITEM0012315,ORD004080,PROD00137,3,22289.0,10,60180.3
ITEM0012316,ORD004080,PROD00274,1,85579.0,0,85579.0
ITEM0012317,ORD004081,PROD00147,3,79992.0,0,239976.0
ITEM0012318,ORD004081,PROD00284,4,22028.0,5,83706.4
ITEM0012319,ORD004081,PROD00178,2,68244.0,10,122839.2
ITEM0012320,ORD004081,PROD00148,3,32828.0,5,93559.8
ITEM0012321,ORD004082,PROD00107,1,89684.0,0,89684.0
ITEM0012322,ORD004083,PROD00378,3,17814.0,15,45425.7
ITEM0012323,ORD004083,PROD00388,1,2976.0,0,2976.0
ITEM0012324,ORD004083,PROD00395,2,1340.0,5,2546.0
ITEM0012325,ORD004083,PROD00348,-2,82728.0,0,248184.0
ITEM0012326,ORD004084,PROD00436,1,709.0,0,709.0
ITEM0012327,ORD004084,PROD00368,1,14196.0,5,13486.2
ITEM0012328,ORD004084,PROD00085,4,13226.0,20,42323.2
ITEM0012329,ORD004085,PROD00301,3,89670.0,0,269010.0
ITEM0012330,ORD004086,PROD00397,3,4345.0,0,13035.0
ITEM0012331,ORD004086,PROD00373,1,47056.0,10,42350.4
ITEM0012332,ORD004086,PROD00441,1,2599.0,10,2339.1
ITEM0012333,ORD004087,PROD00113,1,88374.0,20,70699.2
ITEM0012334,ORD004087,PROD00147,4,79992.0,20,255974.4
ITEM0012335,ORD004088,PROD00304,3,5534.0,0,16602.0
ITEM0012336,ORD004088,PROD00420,3,1782.0,10,4811.4
ITEM0012337,ORD004088,PROD00060,2,22033.0,10,39659.4
ITEM0012338,ORD004088,PROD00298,3,37774.0,15,96323.7
ITEM0012339,ORD004089,PROD00066,2,17014.0,5,32326.6
ITEM0012340,ORD004089,PROD00189,3,6722.0,0,20166.0
ITEM0012341,ORD004089,PROD00246,4,69000.0,10,248400.0
ITEM0012342,ORD004090,PROD00363,3,13221.0,5,37679.85
ITEM0012343,ORD004090,PROD00051,3,20726.0,0,62178.0
ITEM0012344,ORD004091,PROD00401,1,1434.0,10,1290.6
ITEM0012345,ORD004091,PROD00172,2,17129.0,15,29119.3
ITEM0012346,ORD004092,PROD00427,2,2632.0,10,4737.6
ITEM0012347,ORD004092,PROD00292,1,64518.0,20,51614.4
ITEM0012348,ORD004092,PROD00064,2,71352.0,10,128433.6
ITEM0012349,ORD004092,PROD00439,4,2361.0,0,9444.0
ITEM0012350,ORD004093,PROD00378,3,17814.0,0,53442.0
ITEM0012351,ORD004094,PROD00210,4,88511.0,0,354044.0
ITEM0012352,ORD004094,PROD00430,2,18144.0,0,36288.0
ITEM0012353,ORD004095,PROD00192,2,7482.0,10,13467.6
ITEM0012354,ORD004095,PROD00006,2,79397.0,0,158794.0
ITEM0012355,ORD004095,PROD00163,4,36760.0,10,132336.0
ITEM0012356,ORD004096,PROD00110,2,33850.0,10,60930.0
ITEM0012357,ORD004096,PROD00091,3,81507.0,15,207842.85
ITEM0012358,ORD004096,PROD00314,1,35065.0,10,31558.5
ITEM0012359,ORD004096,PROD00377,4,34951.0,0,139804.0
ITEM0012360,ORD004097,PROD00234,4,42538.0,5,161644.4
ITEM0012361,ORD004097,PROD00178,4,68244.0,10,245678.4
ITEM0012362,ORD004097,PROD00434,4,879.0,15,2988.6
ITEM0012363,ORD004097,PROD00381,1,27105.0,0,27105.0
ITEM0012364,ORD004097,PROD00112,1,14363.0,0,14363.0
ITEM0012365,ORD004098,PROD00315,4,63644.0,15,216389.6
ITEM0012366,ORD004098,PROD00068,4,16621.0,0,66484.0
ITEM0012367,ORD004099,PROD00065,1,74512.0,10,67060.8
ITEM0012368,ORD004099,PROD00215,4,54386.0,0,217544.0
ITEM0012369,ORD004099,PROD00228,1,89900.0,0,89900.0
ITEM0012370,ORD004100,PROD00429,1,14230.0,0,14230.0
ITEM0012371,ORD004100,PROD00139,1,9665.0,5,9181.75
ITEM0012372,ORD004100,PROD00287,1,73121.0,5,69464.95
ITEM0012373,ORD004101,PROD00258,3,52328.0,0,156984.0
ITEM0012374,ORD004101,PROD00260,2,21342.0,5,40549.8
ITEM0012375,ORD004102,PROD00181,4,38265.0,0,153060.0
ITEM0012376,ORD004102,PROD00290,1,53049.0,0,53049.0
ITEM0012377,ORD004103,PROD00033,2,51823.0,10,93281.4
ITEM0012378,ORD004103,PROD00267,3,89500.0,0,268500.0
ITEM0012379,ORD004103,PROD00343,2,58822.0,0,117644.0
ITEM0012380,ORD004103,PROD00362,1,69715.0,10,62743.5
ITEM0012381,ORD004104,PROD00397,1,4345.0,10,3910.5
ITEM0012382,ORD004105,PROD00328,3,81415.0,0,244245.0
ITEM0012383,ORD004105,PROD00152,4,56948.0,10,205012.8
ITEM0012384,ORD004105,PROD00437,1,1445.0,10,1300.5
ITEM0012385,ORD004105,PROD00059,4,8175.0,0,32700.0
ITEM0012386,ORD004105,PROD00376,1,37509.0,10,33758.1
ITEM0012387,ORD004106,PROD00232,4,88951.0,0,355804.0
ITEM0012388,ORD004107,PROD00046,1,43347.0,15,36844.95
ITEM0012389,ORD004107,PROD00188,4,21536.0,0,86144.0
ITEM0012390,ORD004108,PROD00428,4,8968.0,20,28697.6
ITEM0012391,ORD004109,PROD00260,2,21342.0,15,36281.4
ITEM0012392,ORD004110,PROD00205,2,7075.0,5,13442.5
ITEM0012393,ORD004110,PROD00408,2,5466.0,10,9838.8
ITEM0012394,ORD004110,PROD00360,4,38655.0,10,139158.0
ITEM0012395,ORD004110,PROD00439,1,2361.0,0,2361.0
ITEM0012396,ORD004111,PROD00040,1,72010.0,10,64809.0
ITEM0012397,ORD004112,PROD00390,2,1536.0,0,3072.0
ITEM0012398,ORD004112,PROD00120,1,26931.0,10,24237.9
ITEM0012399,ORD004112,PROD00005,2,,15,124919.4
ITEM0012400,ORD004113,PROD00409,3,6854.0,0,20562.0
ITEM0012401,ORD004113,PROD00052,1,20301.0,0,20301.0
ITEM0012402,ORD004114,PROD00136,4,74845.0,0,299380.0
ITEM0012403,ORD004114,PROD00341,4,3658.0,15,12437.2
ITEM0012404,ORD004115,PROD00302,2,23632.0,15,40174.4
ITEM0012405,ORD004116,PROD00402,1,3782.0,20,3025.6
ITEM0012406,ORD004116,PROD00374,3,74140.0,0,222420.0
ITEM0012407,ORD004116,PROD00205,1,7075.0,10,6367.5
ITEM0012408,ORD004117,PROD00213,1,38585.0,0,38585.0
ITEM0012409,ORD004117,PROD00247,1,24241.0,20,19392.8
ITEM0012410,ORD004117,PROD00251,1,42687.0,20,34149.6
ITEM0012411,ORD004117,PROD00210,3,88511.0,0,265533.0
ITEM0012412,ORD004118,PROD00098,2,10392.0,15,17666.4
ITEM0012413,ORD004118,PROD00149,1,17713.0,5,16827.35
ITEM0012414,ORD004118,PROD00344,3,85307.0,5,243124.95
ITEM0012415,ORD004119,PROD00252,1,28100.0,10,25290.0
ITEM0012416,ORD004119,PROD00275,2,70327.0,5,133621.3
ITEM0012417,ORD004119,PROD00307,2,19786.0,10,35614.8
ITEM0012418,ORD004119,PROD00140,3,9989.0,10,26970.3
ITEM0012419,ORD004120,PROD00174,4,37697.0,5,143248.6
ITEM0012420,ORD004120,PROD00087,4,18483.0,0,73932.0
ITEM0012421,ORD004120,PROD00355,3,46092.0,0,138276.0
ITEM0012422,ORD004120,PROD00034,3,61429.0,0,184287.0
ITEM0012423,ORD004121,PROD00075,4,81818.0,0,327272.0
ITEM0012424,ORD004121,PROD00412,3,5321.0,0,15963.0
ITEM0012425,ORD004121,PROD00343,3,58822.0,0,176466.0
ITEM0012426,ORD004122,PROD00443,1,2622.0,0,2622.0
ITEM0012427,ORD004122,PROD00437,3,1445.0,10,3901.5
ITEM0012428,ORD004122,PROD00293,4,48105.0,10,173178.0
ITEM0012429,ORD004123,PROD00232,3,88951.0,15,226825.05
ITEM0012430,ORD004123,PROD00062,1,52432.0,10,47188.8
ITEM0012431,ORD004123,PROD00271,2,60446.0,5,114847.4
ITEM0012432,ORD004123,PROD00394,4,5725.0,0,22900.0
ITEM0012433,ORD004124,PROD00257,3,84544.0,5,240950.4
ITEM0012434,ORD004125,PROD00018,4,30221.0,0,120884.0
ITEM0012435,ORD004126,PROD00184,1,23178.0,15,19701.3
ITEM0012436,ORD004126,PROD00312,4,46236.0,10,166449.6
ITEM0012437,ORD004126,PROD00423,3,2885.0,0,8655.0
ITEM0012438,ORD004126,PROD00346,4,25086.0,0,100344.0
ITEM0012439,ORD004126,PROD00033,2,51823.0,0,103646.0
ITEM0012440,ORD004127,PROD00199,4,25206.0,15,85700.4
ITEM0012441,ORD004127,PROD00280,3,46020.0,15,117351.0
ITEM0012442,ORD004127,PROD00364,3,55271.0,0,165813.0
ITEM0012443,ORD004127,PROD00198,3,33029.0,0,99087.0
ITEM0012444,ORD004127,PROD00214,3,86080.0,15,219504.0
ITEM0012445,ORD004128,PROD00172,2,17129.0,5,32545.1
ITEM0012446,ORD004128,PROD00028,3,77674.0,10,209719.8
ITEM0012447,ORD004128,PROD00404,4,1742.0,5,6619.6
ITEM0012448,ORD004129,PROD00125,1,60082.0,10,54073.8
ITEM0012449,ORD004130,PROD00210,1,88511.0,0,88511.0
ITEM0012450,ORD004131,PROD00308,2,25819.0,0,51638.0
ITEM0012451,ORD004132,PROD00334,4,15356.0,20,49139.2
ITEM0012452,ORD004132,PROD00004,2,20289.0,0,40578.0
ITEM0012453,ORD004132,PROD00158,3,61929.0,15,157918.95
ITEM0012454,ORD004132,PROD00030,4,88673.0,0,354692.0
ITEM0012455,ORD004132,PROD00426,2,23335.0,0,46670.0
ITEM0012456,ORD004133,PROD00434,1,879.0,0,879.0
ITEM0012457,ORD004133,PROD00070,1,61470.0,0,61470.0
ITEM0012458,ORD004133,PROD00339,4,11038.0,10,39736.8
ITEM0012459,ORD004133,PROD00028,1,77674.0,0,77674.0
ITEM0012460,ORD004134,PROD00298,1,37774.0,0,37774.0
ITEM0012461,ORD004135,PROD00280,3,46020.0,0,138060.0
ITEM0012462,ORD004136,PROD00388,4,2976.0,0,11904.0
ITEM0012463,ORD004136,PROD00182,2,2464.0,5,4681.6
ITEM0012464,ORD004136,PROD00417,4,2667.0,0,10668.0
ITEM0012465,ORD004137,PROD00144,1,22635.0,0,22635.0
ITEM0012466,ORD004138,PROD00258,4,52328.0,10,188380.8
ITEM0012467,ORD004139,PROD00070,1,61470.0,0,61470.0
ITEM0012468,ORD004139,PROD00292,4,64518.0,0,258072.0
ITEM0012469,ORD004139,PROD00366,1,64402.0,10,57961.8
ITEM0012470,ORD004140,PROD00418,3,1786.0,10,4822.2
ITEM0012471,ORD004140,PROD00334,1,15356.0,10,13820.4
ITEM0012472,ORD004140,PROD00308,1,25819.0,0,25819.0
ITEM0012473,ORD004140,PROD00215,4,54386.0,15,184912.4
ITEM0012474,ORD004141,PROD00157,3,86607.0,0,259821.0
ITEM0012475,ORD004141,PROD00216,3,45404.0,20,108969.6
ITEM0012476,ORD004141,PROD00033,3,51823.0,5,147695.55
ITEM0012477,ORD004141,PROD00154,1,28772.0,5,27333.4
ITEM0012478,ORD004141,PROD00275,4,70327.0,15,239111.8
ITEM0012479,ORD004142,PROD00024,1,72284.0,0,72284.0
ITEM0012480,ORD004142,PROD00112,4,14363.0,0,57452.0
ITEM0012481,ORD004142,PROD00088,1,88474.0,5,84050.3
ITEM0012482,ORD004142,PROD00075,2,81818.0,10,147272.4
ITEM0012483,ORD004143,PROD00344,2,85307.0,0,170614.0
ITEM0012484,ORD004143,PROD00196,1,48357.0,0,48357.0
ITEM0012485,ORD004144,PROD00189,2,6722.0,0,13444.0
ITEM0012486,ORD004145,PROD00108,4,30080.0,20,96256.0
ITEM0012487,ORD004145,PROD00103,3,32007.0,5,91219.95
ITEM0012488,ORD004146,PROD00398,2,4108.0,0,8216.0
ITEM0012489,ORD004146,PROD00387,4,3456.0,15,11750.4
ITEM0012490,ORD004146,PROD00050,3,53856.0,10,145411.2
ITEM0012491,ORD004146,PROD00252,1,28100.0,15,23885.0
ITEM0012492,ORD004146,PROD00298,1,37774.0,0,37774.0
ITEM0012493,ORD004147,PROD00137,3,22289.0,5,63523.65
ITEM0012494,ORD004148,PROD00280,3,46020.0,10,124254.0
ITEM0012495,ORD004148,PROD00082,4,42306.0,5,160762.8
ITEM0012496,ORD004148,PROD00432,1,9004.0,0,9004.0
ITEM0012497,ORD004149,PROD00025,3,51615.0,10,139360.5
ITEM0012498,ORD004149,PROD00036,2,48566.0,0,97132.0
ITEM0012499,ORD004150,PROD00169,4,3025.0,0,12100.0
ITEM0012500,ORD004150,PROD00078,1,71514.0,15,60786.9
ITEM0012501,ORD004151,PROD00407,1,1470.0,0,1470.0
ITEM0012502,ORD004151,PROD00349,4,65372.0,10,235339.2
ITEM0012503,ORD004151,PROD00432,1,9004.0,10,8103.6
ITEM0012504,ORD004151,PROD00005,4,73482.0,15,249838.8
ITEM0012505,ORD004151,PROD00369,2,31045.0,10,55881.0
ITEM0012506,ORD004152,PROD00094,2,54296.0,5,103162.4
ITEM0012507,ORD004152,PROD00010,2,80907.0,15,137541.9
ITEM0012508,ORD004152,PROD00151,3,83183.0,5,237071.55
ITEM0012509,ORD004152,PROD00352,1,13359.0,0,13359.0
ITEM0012510,ORD004153,PROD00361,4,74848.0,15,254483.2
ITEM0012511,ORD004153,PROD00186,1,75519.0,0,75519.0
ITEM0012512,ORD004153,PROD00316,4,72702.0,0,290808.0
ITEM0012513,ORD004153,PROD00035,4,23319.0,15,79284.6
ITEM0012514,ORD004154,PROD00333,4,11961.0,15,40667.4
ITEM0012515,ORD004154,PROD00352,2,13359.0,0,26718.0
ITEM0012516,ORD004154,PROD00164,1,47745.0,0,47745.0
ITEM0012517,ORD004155,PROD00410,2,3616.0,20,5785.6
ITEM0012518,ORD004155,PROD00262,4,30683.0,5,116595.4
ITEM0012519,ORD004155,PROD00244,2,62946.0,15,107008.2
ITEM0012520,ORD004156,PROD00395,2,1340.0,0,2680.0
ITEM0012521,ORD004157,PROD00267,3,89500.0,0,268500.0
ITEM0012522,ORD004157,PROD00319,1,87426.0,0,87426.0
ITEM0012523,ORD004157,PROD00442,3,1919.0,0,5757.0
ITEM0012524,ORD004158,PROD00286,4,55424.0,10,199526.4
ITEM0012525,ORD004158,PROD00441,4,2599.0,15,8836.6
ITEM0012526,ORD004158,PROD00365,2,74768.0,5,142059.2
ITEM0012527,ORD004158,PROD00158,3,61929.0,15,157918.95
ITEM0012528,ORD004159,PROD00203,1,36970.0,5,35121.5
ITEM0012529,ORD004160,PROD00002,4,5278.0,0,21112.0
ITEM0012530,ORD004160,PROD00166,3,39353.0,5,112156.05
ITEM0012531,ORD004160,PROD00318,2,87215.0,15,148265.5
ITEM0012532,ORD004160,PROD00285,2,10418.0,20,16668.8
ITEM0012533,ORD004161,PROD00311,3,61598.0,0,184794.0
ITEM0012534,ORD004162,PROD00270,3,57933.0,10,156419.1
ITEM0012535,ORD004162,PROD00124,4,34742.0,0,138968.0
ITEM0012536,ORD004163,PROD00287,4,73121.0,15,248611.4
ITEM0012537,ORD004163,PROD00413,4,3001.0,0,12004.0
ITEM0012538,ORD004163,PROD00317,2,47870.0,5,90953.0
ITEM0012539,ORD004163,PROD00245,1,59954.0,0,59954.0
ITEM0012540,ORD004163,PROD00124,4,34742.0,15,118122.8
ITEM0012541,ORD004164,PROD00165,3,34018.0,10,91848.6
ITEM0012542,ORD004165,PROD00349,1,65372.0,0,65372.0
ITEM0012543,ORD004165,PROD00382,1,65464.0,0,65464.0
ITEM0012544,ORD004166,PROD00429,1,14230.0,0,14230.0
ITEM0012545,ORD004166,PROD00295,4,72545.0,0,290180.0
ITEM0012546,ORD004166,PROD00169,3,3025.0,0,9075.0
ITEM0012547,ORD004166,PROD00057,2,20131.0,0,40262.0
ITEM0012548,ORD004166,PROD00417,1,2667.0,0,2667.0
ITEM0012549,ORD004167,PROD00212,1,38517.0,15,32739.45
ITEM0012550,ORD004168,PROD00171,3,19601.0,15,49982.55
ITEM0012551,ORD004168,PROD00302,3,23632.0,0,70896.0
ITEM0012552,ORD004168,PROD00311,2,61598.0,15,104716.6
ITEM0012553,ORD004168,PROD00049,1,29869.0,5,28375.55
ITEM0012554,ORD004168,PROD00322,2,83439.0,5,158534.1
ITEM0012555,ORD004169,PROD00193,4,49795.0,0,199180.0
ITEM0012556,ORD004170,PROD00223,3,17157.0,10,46323.9
ITEM0012557,ORD004170,PROD00311,4,61598.0,0,246392.0
ITEM0012558,ORD004171,PROD00212,2,38517.0,0,77034.0
ITEM0012559,ORD004171,PROD00198,3,33029.0,10,89178.3
ITEM0012560,ORD004171,PROD00140,3,9989.0,0,29967.0
ITEM0012561,ORD004172,PROD00018,1,30221.0,0,30221.0
ITEM0012562,ORD004172,PROD00404,3,1742.0,0,5226.0
ITEM0012563,ORD004172,PROD00176,4,46942.0,0,187768.0
ITEM0012564,ORD004173,PROD00254,4,34092.0,10,122731.2
ITEM0012565,ORD004173,PROD00385,3,1323.0,0,3969.0
ITEM0012566,ORD004173,PROD00075,3,81818.0,0,245454.0
ITEM0012567,ORD004173,PROD00376,1,37509.0,15,31882.65
ITEM0012568,ORD004174,PROD00074,1,85748.0,5,81460.6
ITEM0012569,ORD004174,PROD00319,3,87426.0,10,236050.2
ITEM0012570,ORD004174,PROD00041,3,23417.0,0,70251.0
ITEM0012571,ORD004175,PROD00415,1,6748.0,5,6410.6
ITEM0012572,ORD004176,PROD00250,3,14240.0,10,38448.0
ITEM0012573,ORD004177,PROD00152,1,56948.0,0,56948.0
ITEM0012574,ORD004177,PROD00134,2,36760.0,0,73520.0
ITEM0012575,ORD004177,PROD00167,2,59433.0,5,112922.7
ITEM0012576,ORD004178,PROD00318,2,87215.0,10,156987.0
ITEM0012577,ORD004178,PROD00362,4,69715.0,5,264917.0
ITEM0012578,ORD004178,PROD00179,3,34914.0,0,104742.0
ITEM0012579,ORD004178,PROD00024,4,72284.0,10,260222.4
ITEM0012580,ORD004178,PROD00182,2,2464.0,0,4928.0
ITEM0012581,ORD004179,PROD00134,3,36760.0,0,110280.0
ITEM0012582,ORD004179,PROD00440,2,1943.0,5,3691.7
ITEM0012583,ORD004180,PROD00251,1,42687.0,0,42687.0
ITEM0012584,ORD004180,PROD00356,2,66789.0,0,133578.0
ITEM0012585,ORD004180,PROD00253,1,5201.0,0,5201.0
ITEM0012586,ORD004180,PROD00067,2,36973.0,0,73946.0
ITEM0012587,ORD004181,PROD00332,2,53990.0,5,102581.0
ITEM0012588,ORD004182,PROD00028,3,77674.0,5,221370.9
ITEM0012589,ORD004182,PROD00073,2,15947.0,5,30299.3
ITEM0012590,ORD004182,PROD00305,1,79580.0,5,75601.0
ITEM0012591,ORD004182,PROD00253,4,5201.0,0,20804.0
ITEM0012592,ORD004182,PROD00422,3,6147.0,15,15674.85
ITEM0012593,ORD004183,PROD00179,3,34914.0,0,104742.0
ITEM0012594,ORD004183,PROD00259,4,54383.0,0,217532.0
ITEM0012595,ORD004183,PROD00343,2,58822.0,0,117644.0
ITEM0012596,ORD004183,PROD00234,3,42538.0,15,108471.9
ITEM0012597,ORD004184,PROD00371,3,89026.0,0,267078.0
ITEM0012598,ORD004184,PROD00370,4,33890.0,5,128782.0
ITEM0012599,ORD004184,PROD00194,1,48898.0,0,48898.0
ITEM0012600,ORD004185,PROD00245,3,59954.0,20,143889.6
ITEM0012601,ORD004185,PROD00367,3,60743.0,0,182229.0
ITEM0012602,ORD004185,PROD00007,2,6165.0,10,11097.0
ITEM0012603,ORD004185,PROD00093,1,28365.0,5,26946.75
ITEM0012604,ORD004185,PROD00414,4,5494.0,15,18679.6
ITEM0012605,ORD004186,PROD00261,2,15970.0,20,25552.0
ITEM0012606,ORD004186,PROD00288,1,56496.0,0,56496.0
ITEM0012607,ORD004187,PROD00239,3,24810.0,0,74430.0
ITEM0012608,ORD004188,PROD00167,2,59433.0,10,106979.4
ITEM0012609,ORD004188,PROD00220,2,80193.0,0,160386.0
ITEM0012610,ORD004189,PROD00309,4,36099.0,0,144396.0
ITEM0012611,ORD004189,PROD00400,2,2568.0,0,5136.0
ITEM0012612,ORD004189,PROD00398,2,4108.0,5,7805.2
ITEM0012613,ORD004189,PROD00258,3,52328.0,0,156984.0
ITEM0012614,ORD004189,PROD00233,3,41363.0,0,124089.0
ITEM0012615,ORD004190,PROD00345,4,22052.0,15,74976.8
ITEM0012616,ORD004190,PROD00374,4,74140.0,5,281732.0
ITEM0012617,ORD004190,PROD00337,4,47508.0,0,190032.0
ITEM0012618,ORD004190,PROD00213,4,38585.0,10,138906.0
ITEM0012619,ORD004190,PROD00134,4,36760.0,0,147040.0
ITEM0012620,ORD004191,PROD00140,4,9989.0,0,39956.0
ITEM0012621,ORD004191,PROD00421,4,3846.0,20,12307.2
ITEM0012622,ORD004192,PROD00254,4,34092.0,5,129549.6
ITEM0012623,ORD004192,PROD00380,3,72236.0,0,216708.0
ITEM0012624,ORD004193,PROD00231,2,83678.0,5,158988.2
ITEM0012625,ORD004193,PROD00212,2,38517.0,0,77034.0
ITEM0012626,ORD004193,PROD00213,1,38585.0,5,36655.75
ITEM0012627,ORD004193,PROD00395,1,1340.0,0,1340.0
ITEM0012628,ORD004194,PROD00380,2,72236.0,0,144472.0
ITEM0012629,ORD004194,PROD00356,4,66789.0,0,267156.0
ITEM0012630,ORD004194,PROD00156,4,53876.0,0,215504.0
ITEM0012631,ORD004194,PROD00050,4,53856.0,0,215424.0
ITEM0012632,ORD004194,PROD00398,1,4108.0,5,3902.6
ITEM0012633,ORD004195,PROD00333,2,11961.0,0,23922.0
ITEM0012634,ORD004195,PROD00036,2,48566.0,5,92275.4
ITEM0012635,ORD004195,PROD00342,1,66251.0,15,56313.35
ITEM0012636,ORD004195,PROD00187,4,16663.0,0,66652.0
ITEM0012637,ORD004196,PROD00280,4,46020.0,15,156468.0
ITEM0012638,ORD004196,PROD00405,1,5110.0,15,4343.5
ITEM0012639,ORD004196,PROD00360,2,38655.0,5,73444.5
ITEM0012640,ORD004196,PROD00024,1,72284.0,0,72284.0
ITEM0012641,ORD004197,PROD00216,3,45404.0,0,136212.0
ITEM0012642,ORD004197,PROD00392,3,5033.0,0,15099.0
ITEM0012643,ORD004198,PROD00341,1,3658.0,0,3658.0
ITEM0012644,ORD004198,PROD00080,1,66042.0,10,59437.8
ITEM0012645,ORD004198,PROD00335,2,80697.0,0,161394.0
ITEM0012646,ORD004198,PROD00190,3,78350.0,0,235050.0
ITEM0012647,ORD004198,PROD00180,4,14097.0,20,45110.4
ITEM0012648,ORD004199,PROD00137,1,22289.0,0,22289.0
ITEM0012649,ORD004199,PROD00060,1,22033.0,5,20931.35
ITEM0012650,ORD004199,PROD00249,2,89012.0,0,178024.0
ITEM0012651,ORD004199,PROD00233,1,41363.0,5,39294.85
ITEM0012652,ORD004200,PROD00272,3,64216.0,0,192648.0
ITEM0012653,ORD004200,PROD00399,4,2010.0,5,7638.0
ITEM0012654,ORD004200,PROD00343,1,58822.0,15,49998.7
ITEM0012655,ORD004201,PROD00031,2,39930.0,0,79860.0
ITEM0012656,ORD004201,PROD00320,4,6067.0,15,20627.8
ITEM0012657,ORD004201,PROD00007,3,6165.0,5,17570.25
ITEM0012658,ORD004202,PROD00120,2,26931.0,0,53862.0
ITEM0012659,ORD004202,PROD00213,2,38585.0,0,77170.0
ITEM0012660,ORD004202,PROD00078,1,71514.0,10,64362.6
ITEM0012661,ORD004202,PROD00153,1,43467.0,0,43467.0
ITEM0012662,ORD004203,PROD00329,4,23465.0,0,93860.0
ITEM0012663,ORD004203,PROD00189,3,6722.0,15,17141.1
ITEM0012664,ORD004203,PROD00350,4,59091.0,5,224545.8
ITEM0012665,ORD004203,PROD00298,3,37774.0,0,113322.0
ITEM0012666,ORD004204,PROD00076,4,22032.0,10,79315.2
ITEM0012667,ORD004205,PROD00423,2,2885.0,0,5770.0
ITEM0012668,ORD004206,PROD00105,3,11287.0,10,30474.9
ITEM0012669,ORD004206,PROD00300,2,52968.0,0,105936.0
ITEM0012670,ORD004207,PROD00034,4,61429.0,10,221144.4
ITEM0012671,ORD004207,PROD00395,4,1340.0,0,5360.0
ITEM0012672,ORD004208,PROD00023,3,7695.0,10,20776.5
ITEM0012673,ORD004209,PROD00166,4,39353.0,5,149541.4
ITEM0012674,ORD004209,PROD00366,1,64402.0,0,64402.0
ITEM0012675,ORD004209,PROD00128,4,32982.0,0,131928.0
ITEM0012676,ORD004210,PROD00369,3,31045.0,10,83821.5
ITEM0012677,ORD004211,PROD00152,4,56948.0,10,205012.8
ITEM0012678,ORD004212,PROD00435,2,1382.0,0,2764.0
ITEM0012679,ORD004212,PROD00252,3,28100.0,20,67440.0
ITEM0012680,ORD004212,PROD00248,3,39196.0,0,117588.0
ITEM0012681,ORD004212,PROD00059,1,8175.0,5,7766.25
ITEM0012682,ORD004213,PROD00085,2,13226.0,0,26452.0
ITEM0012683,ORD004213,PROD00293,1,48105.0,0,48105.0
ITEM0012684,ORD004213,PROD00008,4,14280.0,0,57120.0
ITEM0012685,ORD004213,PROD00297,2,65993.0,0,131986.0
ITEM0012686,ORD004213,PROD00349,3,65372.0,10,176504.4
ITEM0012687,ORD004214,PROD00195,3,34706.0,10,93706.2
ITEM0012688,ORD004214,PROD00267,4,89500.0,0,358000.0
ITEM0012689,ORD004214,PROD00429,1,14230.0,10,12807.0
ITEM0012690,ORD004214,PROD00368,3,14196.0,0,42588.0
ITEM0012691,ORD004215,PROD00343,4,58822.0,20,188230.4
ITEM0012692,ORD004215,PROD00166,2,39353.0,0,78706.0
ITEM0012693,ORD004215,PROD00409,4,6854.0,5,26045.2
ITEM0012694,ORD004216,PROD00034,4,61429.0,0,245716.0
ITEM0012695,ORD004216,PROD00161,2,11602.0,0,23204.0
ITEM0012696,ORD004216,PROD00193,3,49795.0,10,134446.5
ITEM0012697,ORD004217,PROD00291,2,77456.0,0,154912.0
ITEM0012698,ORD004217,PROD00286,4,55424.0,0,221696.0
ITEM0012699,ORD004217,PROD00379,2,43359.0,5,82382.1
ITEM0012700,ORD004218,PROD00376,1,37509.0,20,30007.2
ITEM0012701,ORD004218,PROD00119,2,34591.0,0,69182.0
ITEM0012702,ORD004218,PROD00021,4,49052.0,5,186397.6
ITEM0012703,ORD004218,PROD00193,3,49795.0,0,149385.0
ITEM0012704,ORD004218,PROD00318,1,87215.0,0,87215.0
ITEM0012705,ORD004219,PROD00116,1,9100.0,0,9100.0
ITEM0012706,ORD004219,PROD00114,2,48438.0,0,96876.0
ITEM0012707,ORD004219,PROD00027,2,84397.0,5,160354.3
ITEM0012708,ORD004220,PROD00036,2,48566.0,20,77705.6
ITEM0012709,ORD004220,PROD00006,2,79397.0,10,142914.6
ITEM0012710,ORD004220,PROD00120,4,26931.0,0,107724.0
ITEM0012711,ORD004220,PROD00331,3,42888.0,5,122230.8
ITEM0012712,ORD004220,PROD00246,3,69000.0,0,207000.0
ITEM0012713,ORD004221,PROD00201,4,45540.0,0,182160.0
ITEM0012714,ORD004221,PROD00353,4,61087.0,15,207695.8
ITEM0012715,ORD004221,PROD00418,1,1786.0,0,1786.0
ITEM0012716,ORD004221,PROD00142,3,78569.0,0,235707.0
ITEM0012717,ORD004221,PROD00020,4,51797.0,0,207188.0
ITEM0012718,ORD004222,PROD00337,1,47508.0,5,45132.6
ITEM0012719,ORD004222,PROD00193,3,49795.0,0,149385.0
ITEM0012720,ORD004222,PROD00245,1,59954.0,10,53958.6
ITEM0012721,ORD004222,PROD00172,2,17129.0,0,34258.0
ITEM0012722,ORD004222,PROD00411,4,4126.0,0,16504.0
